kappa_m2,kappa_m1,kappa_0,kappa_p1,kappa_p2,yaw,steering,speed
0.3369856413308029,0.38728292269754205,0.45227105014177676,0.5612627952048684,0.6969839285931207,2.1391690675806823,0.4000000059604645,3.0938189029693604
0.38728292269754205,0.45227105014177676,0.5612627952048684,0.6969839285931207,0.8631584174651415,2.1894161343444267,0.4000000059604645,3.0358755588531494
0.45227105014177676,0.5612627952048684,0.6969839285931207,0.8631584174651415,0.9248851574149564,2.2311934875952,0.4000000059604645,2.979748249053955
0.5612627952048684,0.6969839285931207,0.8631584174651415,0.9248851574149564,0.965749340374071,2.3061603677544924,0.4000000059604645,2.979748249053955
0.6969839285931207,0.8631584174651415,0.9248851574149564,0.965749340374071,1.036525811866342,2.36203670162172,0.4000000059604645,2.92850923538208
0.8631584174651415,0.9248851574149564,0.965749340374071,1.036525811866342,1.078451031855585,2.450637881566271,0.4000000059604645,2.8925719261169434
0.9248851574149564,0.965749340374071,1.036525811866342,1.078451031855585,1.07981221176413,2.5154956917342757,0.4000000059604645,2.8723549842834473
0.965749340374071,1.036525811866342,1.078451031855585,1.07981221176413,1.089085602642606,2.61363959308538,0.4000000059604645,2.8607335090637207
1.036525811866342,1.078451031855585,1.07981221176413,1.089085602642606,1.0799012463524527,2.6765976608861597,0.4000000059604645,2.8588006496429443
1.078451031855585,1.07981221176413,1.089085602642606,1.0799012463524527,1.0753108645426528,2.769155403873631,0.4000000059604645,2.8588006496429443
1.07981221176413,1.089085602642606,1.0799012463524527,1.0753108645426528,1.0761528321600249,2.830117510292108,0.4000000059604645,2.8570444583892822
1.089085602642606,1.0799012463524527,1.0753108645426528,1.0761528321600249,1.0779097095777224,2.921764358412052,0.4000000059604645,2.85516357421875
1.0799012463524527,1.0753108645426528,1.0761528321600249,1.0779097095777224,1.0539431194044842,2.9820797884993437,0.4000000059604645,2.8534553050994873
1.0753108645426528,1.0761528321600249,1.0779097095777224,1.0539431194044842,1.061832847386052,3.07283196288015,0.4000000059604645,2.8534553050994873
1.0761528321600249,1.0779097095777224,1.0539431194044842,1.061832847386052,1.0814073717056796,3.133224965825698,0.4000000059604645,2.8517961502075195
1.0779097095777224,1.0539431194044842,1.061832847386052,1.0814073717056796,1.0625220300326241,-3.05798686006277,0.4000000059604645,2.8502588272094727
1.0539431194044842,1.061832847386052,1.0814073717056796,1.0625220300326241,1.0665991395654202,-2.9986437915799233,0.4000000059604645,2.8490231037139893
1.061832847386052,1.0814073717056796,1.0625220300326241,1.0665991395654202,1.0623711365756607,-2.9081546784192356,0.4000000059604645,2.8490231037139893
1.0814073717056796,1.0625220300326241,1.0665991395654202,1.0623711365756607,1.063723238434433,-2.8475437375799686,0.4000000059604645,2.8479251861572266
1.0625220300326241,1.0665991395654202,1.0623711365756607,1.063723238434433,1.0703770867312414,-2.756223630613278,0.4000000059604645,2.8468291759490967
1.0665991395654202,1.0623711365756607,1.063723238434433,1.0703770867312414,1.0676122009727602,-2.6953638916041833,0.37931033968925476,2.8457326889038086
1.0623711365756607,1.063723238434433,1.0703770867312414,1.0676122009727602,1.0471032979872266,-2.6044907454689437,0.3399749994277954,2.8457326889038086
1.063723238434433,1.0703770867312414,1.0676122009727602,1.0471032979872266,1.0038714138437197,-2.543968694198726,0.29655173420906067,2.8447537422180176
1.0703770867312414,1.0676122009727602,1.0471032979872266,1.0038714138437197,0.9073626039276276,-2.4527018190417156,0.27586206793785095,2.8519134521484375
1.0676122009727602,1.0471032979872266,1.0038714138437197,0.9073626039276276,0.8468117600362665,-2.391979949007835,0.2344827651977539,2.892472743988037
1.0471032979872266,1.0038714138437197,0.9073626039276276,0.8468117600362665,0.7628056863175059,-2.3047516072946,0.19310344755649567,2.892472743988037
